"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA - Cópia.nlogo"
"teste7"
"10/22/2023 16:44:07:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percV","show-energy?","percA","energiaAlimento","penergH","reproducao_leoes","reproducao_hienas","nleao","percC","reproducao?","tempo_descanso","nhienas","qenergia","penergL","[step]","count turtles","count hienas","count leoes"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","510","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","133","32211","5616","26595"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","92","40998","40998","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","511","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","512","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","513","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","514","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","134","30606","5806","24800"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","515","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","516","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","517","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","518","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","135","29510","6033","23477"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","519","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","520","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","521","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","522","8411","8411","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","105","47476","47476","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","83","28762","3948","24814"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","523","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","136","28358","6247","22111"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","524","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","525","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","526","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","527","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","137","27127","6517","20610"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","100","35617","35617","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","528","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","529","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","530","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","531","8411","8411","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","96","55285","55285","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","138","25949","6814","19135"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","532","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","533","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","534","8411","8411","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","93","40945","40945","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","535","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","139","24826","7123","17703"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","536","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","537","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","538","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","539","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","140","23667","7547","16120"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","540","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","541","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","105","51049","51049","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","542","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","543","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","141","22691","7888","14803"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","544","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","101","35607","35607","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","545","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","546","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","547","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","142","22010","8263","13747"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","548","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","549","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","550","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","143","21416","8645","12771"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","551","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","552","8411","8411","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","106","47308","47308","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","553","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","554","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","144","20782","9053","11729"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","555","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","556","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","557","8411","8411","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","96","65712","65712","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","94","40902","40902","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","558","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","145","20193","9508","10685"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","559","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","560","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","561","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","562","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","102","35603","35603","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","84","29648","4078","25570"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","563","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","146","19674","10025","9649"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","564","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","565","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","566","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","147","19494","10572","8922"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","567","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","568","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","569","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","570","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","148","19474","11176","8298"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","571","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","572","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","573","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","574","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","149","19470","11779","7691"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","575","8411","8411","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","97","55022","55022","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","576","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","577","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","578","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","579","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","150","19634","12479","7155"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","580","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","106","50880","50880","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","581","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","582","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","103","35592","35592","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","583","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","151","19829","13287","6542"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","584","8411","8411","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","95","40877","40877","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","585","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","586","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","587","8411","8411","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","107","47173","47173","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","588","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","152","20178","14207","5971"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","589","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","590","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","591","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","592","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","593","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","153","20674","15191","5483"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","594","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","595","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","596","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","597","8411","8411","0"
